date,usage_kwh,co2_kg,lagging_reactive_kvarh,leading_reactive_kvarh,lagging_power_factor,leading_power_factor,Day_of_week,Load_Type,year,month,day,hour,co2_per_kwh,reactive_power_percent
2018-11-27 10:15:00,129.2,60.0,56.81,0.0,91.54,100.0,Tuesday,Maximum_Load,2018,11,27,10,46.43962848297214,43.97058823529412
2018-11-27 10:30:00,131.8,60.0,56.59,0.0,91.89,100.0,Tuesday,Maximum_Load,2018,11,27,10,45.523520485584214,42.93626707132018
2018-11-27 10:45:00,133.42,60.0,60.23,0.0,91.14,100.0,Tuesday,Maximum_Load,2018,11,27,10,44.97076900014991,45.14315694798381
2018-11-27 11:00:00,151.67,70.0,69.73,0.0,90.86,100.0,Tuesday,Maximum_Load,2018,11,27,11,46.15283180589438,45.97481374035736
2018-11-27 11:15:00,126.11,60.0,57.74,0.0,90.92,100.0,Tuesday,Maximum_Load,2018,11,27,11,47.577511696138295,45.78542542225042
2018-11-27 11:30:00,145.01,70.0,62.71,0.0,91.79,100.0,Tuesday,Maximum_Load,2018,11,27,11,48.27253292876353,43.24529342803945
2018-11-27 11:45:00,123.8,60.0,57.89,0.0,90.59,100.0,Tuesday,Maximum_Load,2018,11,27,11,48.46526655896607,46.76090468497577
2018-11-27 12:00:00,108.61,50.0,46.51,0.61,91.93,100.0,Tuesday,Maximum_Load,2018,11,27,12,46.03627658594973,43.384587054599024
2018-11-27 12:15:00,7.81,0.0,0.0,20.2,100.0,36.06,Tuesday,Medium_Load,2018,11,27,12,0.0,258.6427656850192
2018-11-27 12:30:00,5.51,0.0,0.0,20.38,100.0,26.1,Tuesday,Medium_Load,2018,11,27,12,0.0,369.87295825771326
2018-11-27 12:45:00,5.76,0.0,0.0,19.3,100.0,28.6,Tuesday,Medium_Load,2018,11,27,12,0.0,335.06944444444446
2018-11-27 13:00:00,6.34,0.0,0.0,19.3,100.0,31.21,Tuesday,Medium_Load,2018,11,27,13,0.0,304.41640378548897
2018-11-27 13:15:00,71.06,30.0,29.66,4.86,92.28,99.77,Tuesday,Medium_Load,2018,11,27,13,42.21784407542921,48.578665916127214
2018-11-27 13:30:00,121.25,60.0,55.58,0.0,90.9,100.0,Tuesday,Medium_Load,2018,11,27,13,49.48453608247423,45.83917525773196
2018-11-27 13:45:00,132.59,60.0,60.12,0.0,91.07,100.0,Tuesday,Medium_Load,2018,11,27,13,45.252281469190734,45.34278603212912
2018-11-27 14:00:00,126.68,60.0,55.12,0.0,91.7,100.0,Tuesday,Medium_Load,2018,11,27,14,47.3634354278497,43.51120934638459
2018-11-27 14:15:00,93.46,40.0,35.5,0.0,93.48,100.0,Tuesday,Medium_Load,2018,11,27,14,42.79905842071475,37.98416434838433
2018-11-27 14:30:00,77.36,40.0,35.46,0.0,90.9,100.0,Tuesday,Medium_Load,2018,11,27,14,51.706308169596696,45.83764219234747
2018-11-27 14:45:00,76.72,40.0,30.92,0.0,92.75,100.0,Tuesday,Medium_Load,2018,11,27,14,52.13764337851929,40.30239833159541
2018-11-27 15:00:00,107.42,50.0,37.58,0.0,94.39,100.0,Tuesday,Medium_Load,2018,11,27,15,46.546266989387455,34.98417426922361
2018-11-27 15:15:00,81.58,40.0,26.78,0.0,95.01,100.0,Tuesday,Medium_Load,2018,11,27,15,49.031625398381955,32.826673204216725
2018-11-27 15:30:00,79.38,40.0,37.4,0.0,90.46,100.0,Tuesday,Medium_Load,2018,11,27,15,50.39052658100277,47.115142353237594
2018-11-27 15:45:00,57.85,30.0,26.21,0.0,91.09,100.0,Tuesday,Medium_Load,2018,11,27,15,51.85825410544511,45.30682800345722
2018-11-27 16:00:00,59.08,30.0,27.32,0.0,90.77,100.0,Tuesday,Medium_Load,2018,11,27,16,50.77860528097495,46.24238320920785
2018-11-27 16:15:00,59.26,30.0,28.04,0.0,90.39,100.0,Tuesday,Medium_Load,2018,11,27,16,50.62436719541006,47.31690853864327
2018-11-27 16:30:00,53.46,20.0,23.26,0.0,91.7,100.0,Tuesday,Medium_Load,2018,11,27,16,37.41114852225964,43.50916573138795
2018-11-27 16:45:00,59.4,30.0,27.54,0.0,90.72,100.0,Tuesday,Medium_Load,2018,11,27,16,50.505050505050505,46.36363636363636
2018-11-27 17:00:00,47.48,20.0,19.58,0.0,92.45,100.0,Tuesday,Medium_Load,2018,11,27,17,42.12299915754002,41.23841617523168
2018-11-27 17:15:00,62.78,30.0,28.98,0.0,90.79,100.0,Tuesday,Maximum_Load,2018,11,27,17,47.785919082510354,46.161197833705
2018-11-27 17:30:00,50.15,20.0,23.26,0.0,90.72,100.0,Tuesday,Maximum_Load,2018,11,27,17,39.88035892323031,46.380857427716855
2018-11-27 17:45:00,34.13,20.0,1.8,2.23,99.86,99.79,Tuesday,Maximum_Load,2018,11,27,17,58.59947260474655,11.807793729856431
2018-11-27 18:00:00,31.93,10.0,3.71,1.69,99.33,99.86,Tuesday,Maximum_Load,2018,11,27,18,31.318509238960225,16.911994989038522
2018-11-27 18:15:00,36.76,20.0,13.5,0.0,93.87,100.0,Tuesday,Maximum_Load,2018,11,27,18,54.4069640914037,36.7247007616975
2018-11-27 18:30:00,56.84,30.0,24.8,0.0,91.66,100.0,Tuesday,Maximum_Load,2018,11,27,18,52.77973258268824,43.63124560168895
2018-11-27 18:45:00,48.17,20.0,13.82,0.0,96.12,100.0,Tuesday,Maximum_Load,2018,11,27,18,41.51961801951422,28.690056051484326
2018-11-27 19:00:00,61.16,30.0,23.87,0.0,93.16,100.0,Tuesday,Maximum_Load,2018,11,27,19,49.05166775670373,39.02877697841727
2018-11-27 19:15:00,41.98,20.0,7.81,0.0,98.31,100.0,Tuesday,Maximum_Load,2018,11,27,19,47.641734159123395,18.604097189137686
2018-11-27 19:30:00,43.38,20.0,9.14,0.0,97.85,100.0,Tuesday,Maximum_Load,2018,11,27,19,46.10419548178884,21.0696173351775
2018-11-27 19:45:00,47.48,20.0,12.82,0.0,96.54,100.0,Tuesday,Maximum_Load,2018,11,27,19,42.12299915754002,27.000842459983154
2018-11-27 20:00:00,48.46,20.0,13.79,0.0,96.18,100.0,Tuesday,Maximum_Load,2018,11,27,20,41.271151465125875,28.45645893520429
2018-11-27 20:15:00,49.61,20.0,13.97,0.0,96.26,100.0,Tuesday,Medium_Load,2018,11,27,20,40.31445273130417,28.159645232815965
2018-11-27 20:30:00,49.21,20.0,13.43,0.0,96.47,100.0,Tuesday,Medium_Load,2018,11,27,20,40.6421459053038,27.2912009754115
2018-11-27 20:45:00,35.5,20.0,3.82,1.8,99.43,99.87,Tuesday,Medium_Load,2018,11,27,20,56.33802816901409,15.83098591549296
2018-11-27 21:00:00,29.99,10.0,0.0,3.46,100.0,99.34,Tuesday,Medium_Load,2018,11,27,21,33.344448149383126,11.537179059686563
2018-11-27 21:15:00,25.96,10.0,0.04,7.88,100.0,95.69,Tuesday,Medium_Load,2018,11,27,21,38.52080123266563,30.508474576271183
2018-11-27 21:30:00,25.02,10.0,0.0,9.04,100.0,94.05,Tuesday,Medium_Load,2018,11,27,21,39.96802557953637,36.13109512390088
2018-11-27 21:45:00,25.13,10.0,0.0,8.89,100.0,94.27,Tuesday,Medium_Load,2018,11,27,21,39.793076004775166,35.37604456824513
2018-11-27 22:00:00,25.2,10.0,0.18,8.64,100.0,94.59,Tuesday,Medium_Load,2018,11,27,22,39.682539682539684,35.0
2018-11-27 22:15:00,24.88,10.0,15.66,0.0,84.63,100.0,Tuesday,Maximum_Load,2018,11,27,22,40.19292604501608,62.942122186495176
2018-11-27 22:30:00,24.77,10.0,15.77,0.0,84.35,100.0,Tuesday,Maximum_Load,2018,11,27,22,40.37141703673799,63.66572466693581
2018-11-27 22:45:00,24.88,10.0,15.66,0.0,84.63,100.0,Tuesday,Maximum_Load,2018,11,27,22,40.19292604501608,62.942122186495176
2018-11-27 23:00:00,23.65,10.0,15.66,0.0,83.38,100.0,Tuesday,Maximum_Load,2018,11,27,23,42.28329809725159,66.21564482029598
2018-11-27 23:15:00,23.62,10.0,14.62,0.0,85.03,100.0,Tuesday,Light_Load,2018,11,27,23,42.337002540220155,61.89669771380185
2018-11-27 23:30:00,23.58,10.0,14.36,0.0,85.41,100.0,Tuesday,Light_Load,2018,11,27,23,42.40882103477524,60.89906700593723
2018-11-27 23:45:00,23.54,10.0,14.15,0.0,85.71,100.0,Tuesday,Light_Load,2018,11,27,23,42.48088360237893,60.11045029736619
2018-11-27 00:00:00,23.65,10.0,14.54,0.0,85.19,100.0,Tuesday,Light_Load,2018,11,27,00,42.28329809725159,61.47991543340381
2018-11-28 00:15:00,23.51,10.0,14.83,0.0,84.58,100.0,Wednesday,Light_Load,2018,11,28,00,42.535091450446615,63.07954062101233
2018-11-28 00:30:00,23.65,10.0,15.08,0.0,84.32,100.0,Wednesday,Light_Load,2018,11,28,00,42.28329809725159,63.76321353065539
2018-11-28 00:45:00,23.65,10.0,15.12,0.0,84.25,100.0,Wednesday,Light_Load,2018,11,28,00,42.28329809725159,63.9323467230444
2018-11-28 01:00:00,23.65,10.0,15.23,0.0,84.08,100.0,Wednesday,Light_Load,2018,11,28,01,42.28329809725159,64.39746300211418
2018-11-28 01:15:00,23.58,10.0,15.19,0.0,84.07,100.0,Wednesday,Light_Load,2018,11,28,01,42.40882103477524,64.41899915182358
2018-11-28 01:30:00,23.65,10.0,15.34,0.0,83.9,100.0,Wednesday,Light_Load,2018,11,28,01,42.28329809725159,64.86257928118394
2018-11-28 01:45:00,23.62,10.0,15.23,0.0,84.04,100.0,Wednesday,Light_Load,2018,11,28,01,42.337002540220155,64.47925486875529
2018-11-28 02:00:00,23.65,10.0,15.19,0.0,84.14,100.0,Wednesday,Light_Load,2018,11,28,02,42.28329809725159,64.22832980972515
2018-11-28 02:15:00,23.58,10.0,15.23,0.0,84.0,100.0,Wednesday,Light_Load,2018,11,28,02,42.40882103477524,64.58863443596269
2018-11-28 02:30:00,23.65,10.0,15.08,0.0,84.32,100.0,Wednesday,Light_Load,2018,11,28,02,42.28329809725159,63.76321353065539
2018-11-28 02:45:00,24.66,10.0,15.52,0.0,84.63,100.0,Wednesday,Light_Load,2018,11,28,02,40.55150040551501,62.93592862935928
2018-11-28 03:00:00,24.12,10.0,15.59,0.0,83.98,100.0,Wednesday,Light_Load,2018,11,28,03,41.459369817578775,64.63515754560531
2018-11-28 03:15:00,22.46,10.0,15.44,0.0,82.41,100.0,Wednesday,Light_Load,2018,11,28,03,44.523597506678534,68.74443455031167
2018-11-28 03:30:00,22.39,10.0,15.48,0.0,82.25,100.0,Wednesday,Light_Load,2018,11,28,03,44.662795891022775,69.13800803930326
2018-11-28 03:45:00,22.54,10.0,15.19,0.0,82.93,100.0,Wednesday,Light_Load,2018,11,28,03,44.36557231588288,67.3913043478261
2018-11-28 04:00:00,22.46,10.0,15.34,0.0,82.58,100.0,Wednesday,Light_Load,2018,11,28,04,44.523597506678534,68.29919857524487
2018-11-28 04:15:00,22.54,10.0,15.34,0.0,82.67,100.0,Wednesday,Light_Load,2018,11,28,04,44.36557231588288,68.05678793256433
2018-11-28 04:30:00,22.5,10.0,15.01,0.0,83.19,100.0,Wednesday,Light_Load,2018,11,28,04,44.44444444444444,66.71111111111111
2018-11-28 04:45:00,22.46,10.0,14.98,0.0,83.19,100.0,Wednesday,Light_Load,2018,11,28,04,44.523597506678534,66.69634906500445
2018-11-28 05:00:00,22.46,10.0,15.23,0.0,82.77,100.0,Wednesday,Light_Load,2018,11,28,05,44.523597506678534,67.80943900267141
2018-11-28 05:15:00,22.46,10.0,15.37,0.0,82.53,100.0,Wednesday,Light_Load,2018,11,28,05,44.523597506678534,68.4327693677649
2018-11-28 05:30:00,22.54,10.0,15.12,0.0,83.05,100.0,Wednesday,Light_Load,2018,11,28,05,44.36557231588288,67.08074534161491
2018-11-28 05:45:00,22.5,10.0,15.62,0.0,82.15,100.0,Wednesday,Light_Load,2018,11,28,05,44.44444444444444,69.42222222222222
2018-11-28 06:00:00,23.62,10.0,15.88,0.0,82.99,100.0,Wednesday,Light_Load,2018,11,28,06,42.337002540220155,67.23116003386961
2018-11-28 06:15:00,23.87,10.0,15.66,0.0,83.61,100.0,Wednesday,Light_Load,2018,11,28,06,41.89359028068706,65.60536237955591
2018-11-28 06:30:00,24.55,10.0,15.62,0.0,84.37,100.0,Wednesday,Light_Load,2018,11,28,06,40.73319755600814,63.62525458248472
2018-11-28 06:45:00,23.11,10.0,15.66,0.0,82.78,100.0,Wednesday,Light_Load,2018,11,28,06,43.271311120726956,67.76287321505842
2018-11-28 07:00:00,22.5,10.0,15.8,0.0,81.84,100.0,Wednesday,Light_Load,2018,11,28,07,44.44444444444444,70.22222222222223
2018-11-28 07:15:00,22.46,10.0,15.7,0.0,81.96,100.0,Wednesday,Light_Load,2018,11,28,07,44.523597506678534,69.9020480854853
2018-11-28 07:30:00,22.93,10.0,15.16,0.0,83.42,100.0,Wednesday,Light_Load,2018,11,28,07,43.61098996947231,66.11426079372002
2018-11-28 07:45:00,24.62,10.0,15.01,0.0,85.38,100.0,Wednesday,Light_Load,2018,11,28,07,40.61738424045491,60.96669374492283
2018-11-28 08:00:00,25.09,10.0,14.9,0.0,85.98,100.0,Wednesday,Light_Load,2018,11,28,08,39.856516540454365,59.386209645277
2018-11-28 08:15:00,54.18,20.0,39.82,0.0,80.58,100.0,Wednesday,Light_Load,2018,11,28,08,36.913990402362494,73.49575489110373
2018-11-28 08:30:00,52.27,20.0,41.11,0.0,78.6,100.0,Wednesday,Light_Load,2018,11,28,08,38.26286588865506,78.64932083413046
2018-11-28 08:45:00,51.88,20.0,34.49,0.0,83.28,100.0,Wednesday,Light_Load,2018,11,28,08,38.55050115651503,66.48033924441017
2018-11-28 09:00:00,54.43,20.0,22.36,0.0,92.5,100.0,Wednesday,Light_Load,2018,11,28,09,36.74444240308654,41.080286606650745
2018-11-28 09:15:00,58.72,30.0,22.0,0.0,93.64,100.0,Wednesday,Medium_Load,2018,11,28,09,51.089918256130794,37.46594005449591
2018-11-28 09:30:00,52.78,20.0,18.4,0.0,94.43,100.0,Wednesday,Medium_Load,2018,11,28,09,37.893141341417206,34.86169003410382
2018-11-28 09:45:00,58.97,30.0,25.85,0.0,91.59,100.0,Wednesday,Medium_Load,2018,11,28,09,50.87332541970494,43.83584873664576
2018-11-28 10:00:00,51.16,20.0,18.4,0.0,94.1,100.0,Wednesday,Medium_Load,2018,11,28,10,39.09304143862393,35.96559812353401
2018-11-28 10:15:00,50.0,20.0,17.46,0.0,94.41,100.0,Wednesday,Maximum_Load,2018,11,28,10,40.0,34.92
2018-11-28 10:30:00,48.56,20.0,16.81,0.0,94.5,100.0,Wednesday,Maximum_Load,2018,11,28,10,41.18616144975288,34.61696869851729
2018-11-28 10:45:00,66.2,30.0,30.82,0.0,90.66,100.0,Wednesday,Maximum_Load,2018,11,28,10,45.31722054380665,46.5558912386707
2018-11-28 11:00:00,62.1,30.0,32.08,0.0,88.85,100.0,Wednesday,Maximum_Load,2018,11,28,11,48.309178743961354,51.65861513687601
2018-11-28 11:15:00,51.98,20.0,19.73,0.0,93.49,100.0,Wednesday,Maximum_Load,2018,11,28,11,38.47633705271258,37.95690650250096
2018-11-28 11:30:00,53.89,20.0,24.44,0.0,91.07,100.0,Wednesday,Maximum_Load,2018,11,28,11,37.1126368528484,45.35164223418074
2018-11-28 11:45:00,63.94,30.0,31.68,0.0,89.6,100.0,Wednesday,Maximum_Load,2018,11,28,11,46.918986549890526,49.54644979668439
2018-11-28 12:00:00,51.77,20.0,19.48,0.11,93.59,100.0,Wednesday,Maximum_Load,2018,11,28,12,38.6324125941665,37.84044813598609
2018-11-28 12:15:00,8.5,0.0,0.04,18.36,100.0,42.01,Wednesday,Medium_Load,2018,11,28,12,0.0,216.47058823529412
2018-11-28 12:30:00,6.98,0.0,0.0,19.51,100.0,33.69,Wednesday,Medium_Load,2018,11,28,12,0.0,279.512893982808
2018-11-28 12:45:00,7.42,0.0,0.0,18.58,100.0,37.09,Wednesday,Medium_Load,2018,11,28,12,0.0,250.4043126684636
2018-11-28 13:00:00,8.28,0.0,0.0,18.72,100.0,40.45,Wednesday,Medium_Load,2018,11,28,13,0.0,226.08695652173913
2018-11-28 13:15:00,60.88,30.0,31.46,6.59,88.84,99.42,Wednesday,Medium_Load,2018,11,28,13,49.27726675427069,62.499999999999986
2018-11-28 13:30:00,71.89,30.0,41.0,0.0,86.87,100.0,Wednesday,Medium_Load,2018,11,28,13,41.73042147725692,57.0315760189178
2018-11-28 13:45:00,79.24,40.0,43.16,0.0,87.82,100.0,Wednesday,Medium_Load,2018,11,28,13,50.479555779909134,54.46744068652196
2018-11-28 14:00:00,58.39,30.0,30.96,0.0,88.35,100.0,Wednesday,Medium_Load,2018,11,28,14,51.378660729576985,53.02277787292344
2018-11-28 14:15:00,84.46,40.0,50.65,0.0,85.76,100.0,Wednesday,Medium_Load,2018,11,28,14,47.359696897939855,59.96921619701634
2018-11-28 14:30:00,62.39,30.0,32.29,0.0,88.81,100.0,Wednesday,Medium_Load,2018,11,28,14,48.08462894694663,51.755088956563554
2018-11-28 14:45:00,92.81,40.0,39.02,0.0,92.18,100.0,Wednesday,Medium_Load,2018,11,28,14,43.09880400818877,42.04288330998815
2018-11-28 15:00:00,98.53,50.0,39.67,0.0,92.76,100.0,Wednesday,Medium_Load,2018,11,28,15,50.74596569572719,40.261849182989955
2018-11-28 15:15:00,105.91,50.0,41.98,0.0,92.96,100.0,Wednesday,Medium_Load,2018,11,28,15,47.20989519403267,39.63742800490982
2018-11-28 15:30:00,96.91,40.0,33.59,0.0,94.49,100.0,Wednesday,Medium_Load,2018,11,28,15,41.27541017438861,34.66102569394284
2018-11-28 15:45:00,65.66,30.0,24.98,0.0,93.46,100.0,Wednesday,Medium_Load,2018,11,28,15,45.689917758148034,38.044471519951266
2018-11-28 16:00:00,73.44,30.0,34.24,0.0,90.63,100.0,Wednesday,Medium_Load,2018,11,28,16,40.849673202614376,46.62309368191722
2018-11-28 16:15:00,100.84,50.0,49.32,0.0,89.83,100.0,Wednesday,Medium_Load,2018,11,28,16,49.58349861166204,48.90916303054343
2018-11-28 16:30:00,97.63,40.0,45.43,0.0,90.66,100.0,Wednesday,Medium_Load,2018,11,28,16,40.97101300829663,46.5328280241729
2018-11-28 16:45:00,83.3,40.0,39.92,0.0,90.18,100.0,Wednesday,Medium_Load,2018,11,28,16,48.019207683073226,47.92316926770709
2018-11-28 17:00:00,111.78,50.0,58.28,0.0,88.67,100.0,Wednesday,Medium_Load,2018,11,28,17,44.73072105922347,52.13812846663088
2018-11-28 17:15:00,83.74,40.0,34.63,0.0,92.41,100.0,Wednesday,Maximum_Load,2018,11,28,17,47.76689754000478,41.35419154525914
2018-11-28 17:30:00,90.11,40.0,37.33,0.0,92.39,100.0,Wednesday,Maximum_Load,2018,11,28,17,44.39018976806126,41.42714460104317
2018-11-28 17:45:00,37.91,20.0,1.69,1.44,99.9,99.93,Wednesday,Maximum_Load,2018,11,28,17,52.75652862041677,8.256396729095226
2018-11-28 18:00:00,31.68,10.0,4.21,1.51,99.13,99.89,Wednesday,Maximum_Load,2018,11,28,18,31.565656565656564,18.055555555555554
2018-11-28 18:15:00,35.17,20.0,14.15,0.0,92.77,100.0,Wednesday,Maximum_Load,2018,11,28,18,56.86664771111742,40.233153255615576
2018-11-28 18:30:00,60.73,30.0,29.88,0.0,89.73,100.0,Wednesday,Maximum_Load,2018,11,28,18,49.39897908776552,49.201383171414456
2018-11-28 18:45:00,50.44,20.0,19.48,0.0,93.28,100.0,Wednesday,Maximum_Load,2018,11,28,18,39.65107057890563,38.62014274385409
2018-11-28 19:00:00,62.21,30.0,26.82,0.0,91.83,100.0,Wednesday,Maximum_Load,2018,11,28,19,48.223758238225365,43.112039864973475
2018-11-28 19:15:00,50.65,20.0,14.72,0.0,96.03,100.0,Wednesday,Maximum_Load,2018,11,28,19,39.486673247778874,29.062191510365253
2018-11-28 19:30:00,54.07,20.0,22.03,0.0,92.61,100.0,Wednesday,Maximum_Load,2018,11,28,19,36.989088218975404,40.74348067320141
2018-11-28 19:45:00,40.86,20.0,8.78,0.0,97.77,100.0,Wednesday,Maximum_Load,2018,11,28,19,48.94762604013705,21.488007831620166
2018-11-28 20:00:00,50.8,20.0,14.36,0.0,96.23,100.0,Wednesday,Maximum_Load,2018,11,28,20,39.37007874015748,28.267716535433074
2018-11-28 20:15:00,49.82,20.0,13.64,0.0,96.45,100.0,Wednesday,Medium_Load,2018,11,28,20,40.14452027298274,27.378562826174228
2018-11-28 20:30:00,41.44,20.0,8.78,0.0,97.83,100.0,Wednesday,Medium_Load,2018,11,28,20,48.262548262548265,21.187258687258687
2018-11-28 20:45:00,20.45,10.0,1.94,10.22,99.55,89.45,Wednesday,Medium_Load,2018,11,28,20,48.8997555012225,59.46210268948655
2018-11-28 21:00:00,8.86,0.0,0.0,17.35,100.0,45.48,Wednesday,Medium_Load,2018,11,28,21,0.0,195.82392776523704
2018-11-28 21:15:00,6.34,0.0,0.0,19.37,100.0,31.11,Wednesday,Medium_Load,2018,11,28,21,0.0,305.5205047318612
2018-11-28 21:30:00,5.54,0.0,0.0,20.09,100.0,26.58,Wednesday,Medium_Load,2018,11,28,21,0.0,362.63537906137185
2018-11-28 21:45:00,5.54,0.0,0.0,19.87,100.0,26.86,Wednesday,Medium_Load,2018,11,28,21,0.0,358.66425992779784
2018-11-28 22:00:00,5.54,0.0,0.0,19.8,100.0,26.94,Wednesday,Medium_Load,2018,11,28,22,0.0,357.40072202166067
2018-11-28 22:15:00,5.18,0.0,5.36,0.18,69.49,99.94,Wednesday,Maximum_Load,2018,11,28,22,0.0,106.94980694980696
2018-11-28 22:30:00,5.22,0.0,5.47,0.0,69.04,100.0,Wednesday,Maximum_Load,2018,11,28,22,0.0,104.78927203065133
2018-11-28 22:45:00,5.15,0.0,5.29,0.0,69.76,100.0,Wednesday,Maximum_Load,2018,11,28,22,0.0,102.71844660194174
2018-11-28 23:00:00,5.11,0.0,5.0,0.0,71.48,100.0,Wednesday,Maximum_Load,2018,11,28,23,0.0,97.84735812133071
2018-11-28 23:15:00,5.11,0.0,4.46,0.0,75.34,100.0,Wednesday,Light_Load,2018,11,28,23,0.0,87.279843444227
2018-11-28 23:30:00,4.61,0.0,4.21,0.0,73.84,100.0,Wednesday,Light_Load,2018,11,28,23,0.0,91.32321041214749
2018-11-28 23:45:00,3.92,0.0,4.07,0.0,69.37,100.0,Wednesday,Light_Load,2018,11,28,23,0.0,103.82653061224491
2018-11-28 00:00:00,3.92,0.0,4.25,0.0,67.8,100.0,Wednesday,Light_Load,2018,11,28,00,0.0,108.41836734693877
2018-11-29 00:15:00,3.89,0.0,4.32,0.0,66.92,100.0,Thursday,Light_Load,2018,11,29,00,0.0,111.05398457583549
2018-11-29 00:30:00,4.03,0.0,4.57,0.0,66.14,100.0,Thursday,Light_Load,2018,11,29,00,0.0,113.39950372208436
2018-11-29 00:45:00,4.0,0.0,4.68,0.0,64.97,100.0,Thursday,Light_Load,2018,11,29,00,0.0,117.0
2018-11-29 01:00:00,4.0,0.0,4.57,0.0,65.86,100.0,Thursday,Light_Load,2018,11,29,01,0.0,114.25
2018-11-29 01:15:00,4.0,0.0,4.54,0.0,66.11,100.0,Thursday,Light_Load,2018,11,29,01,0.0,113.5
2018-11-29 01:30:00,4.0,0.0,4.61,0.0,65.54,100.0,Thursday,Light_Load,2018,11,29,01,0.0,115.25000000000001
2018-11-29 01:45:00,4.1,0.0,5.04,0.0,63.11,100.0,Thursday,Light_Load,2018,11,29,01,0.0,122.9268292682927
2018-11-29 02:00:00,4.0,0.0,4.64,0.0,65.29,100.0,Thursday,Light_Load,2018,11,29,02,0.0,115.99999999999999
2018-11-29 02:15:00,3.96,0.0,4.57,0.0,65.49,100.0,Thursday,Light_Load,2018,11,29,02,0.0,115.40404040404042
2018-11-29 02:30:00,4.03,0.0,4.68,0.0,65.25,100.0,Thursday,Light_Load,2018,11,29,02,0.0,116.1290322580645
2018-11-29 02:45:00,4.03,0.0,5.18,0.0,61.4,100.0,Thursday,Light_Load,2018,11,29,02,0.0,128.53598014888337
2018-11-29 03:00:00,4.79,0.0,5.44,0.0,66.08,100.0,Thursday,Light_Load,2018,11,29,03,0.0,113.56993736951983
2018-11-29 03:15:00,5.15,0.0,5.8,0.0,66.4,100.0,Thursday,Light_Load,2018,11,29,03,0.0,112.62135922330097
2018-11-29 03:30:00,4.18,0.0,4.79,0.0,65.75,100.0,Thursday,Light_Load,2018,11,29,03,0.0,114.59330143540672
2018-11-29 03:45:00,4.0,0.0,5.15,0.0,61.34,100.0,Thursday,Light_Load,2018,11,29,03,0.0,128.75
2018-11-29 04:00:00,4.0,0.0,4.97,0.0,62.7,100.0,Thursday,Light_Load,2018,11,29,04,0.0,124.25
2018-11-29 04:15:00,4.07,0.0,4.82,0.0,64.52,100.0,Thursday,Light_Load,2018,11,29,04,0.0,118.42751842751842
2018-11-29 04:30:00,3.71,0.0,4.21,0.0,66.11,100.0,Thursday,Light_Load,2018,11,29,04,0.0,113.47708894878706
2018-11-29 04:45:00,3.35,0.0,3.53,0.0,68.84,100.0,Thursday,Light_Load,2018,11,29,04,0.0,105.37313432835819
2018-11-29 05:00:00,3.35,0.0,3.53,0.0,68.84,100.0,Thursday,Light_Load,2018,11,29,05,0.0,105.37313432835819
2018-11-29 05:15:00,3.38,0.0,3.56,0.0,68.85,100.0,Thursday,Light_Load,2018,11,29,05,0.0,105.32544378698225
2018-11-29 05:30:00,3.46,0.0,3.78,0.0,67.52,100.0,Thursday,Light_Load,2018,11,29,05,0.0,109.2485549132948
2018-11-29 05:45:00,3.38,0.0,3.82,0.0,66.27,100.0,Thursday,Light_Load,2018,11,29,05,0.0,113.01775147928994
2018-11-29 06:00:00,3.38,0.0,3.64,0.0,68.05,100.0,Thursday,Light_Load,2018,11,29,06,0.0,107.69230769230771
2018-11-29 06:15:00,3.35,0.0,3.31,0.0,71.13,100.0,Thursday,Light_Load,2018,11,29,06,0.0,98.80597014925372
2018-11-29 06:30:00,3.31,0.0,2.99,0.0,74.21,100.0,Thursday,Light_Load,2018,11,29,06,0.0,90.33232628398792
2018-11-29 06:45:00,3.71,0.0,3.74,0.0,70.43,100.0,Thursday,Light_Load,2018,11,29,06,0.0,100.80862533692722
2018-11-29 07:00:00,4.68,0.0,4.46,0.0,72.39,100.0,Thursday,Light_Load,2018,11,29,07,0.0,95.29914529914531
2018-11-29 07:15:00,3.89,0.0,4.28,0.0,67.26,100.0,Thursday,Light_Load,2018,11,29,07,0.0,110.02570694087403
2018-11-29 07:30:00,4.25,0.0,4.1,0.0,71.97,100.0,Thursday,Light_Load,2018,11,29,07,0.0,96.4705882352941
2018-11-29 07:45:00,5.62,0.0,4.1,0.0,80.79,100.0,Thursday,Light_Load,2018,11,29,07,0.0,72.95373665480426
2018-11-29 08:00:00,5.69,0.0,3.71,0.07,83.77,99.99,Thursday,Light_Load,2018,11,29,08,0.0,66.43233743409489
2018-11-29 08:15:00,41.58,20.0,29.7,0.07,81.37,100.0,Thursday,Light_Load,2018,11,29,08,48.100048100048106,71.5969215969216
2018-11-29 08:30:00,73.98,30.0,55.87,0.0,79.8,100.0,Thursday,Light_Load,2018,11,29,08,40.551500405515,75.52041092187078
2018-11-29 08:45:00,88.06,40.0,38.02,0.0,91.81,100.0,Thursday,Light_Load,2018,11,29,08,45.423574835339544,43.17510788099024
2018-11-29 09:00:00,100.58,50.0,27.36,0.0,96.49,100.0,Thursday,Light_Load,2018,11,29,09,49.7116723006562,27.202227082919066
2018-11-29 09:15:00,82.08,40.0,17.03,0.0,97.91,100.0,Thursday,Medium_Load,2018,11,29,09,48.732943469785575,20.74805068226121
